log_price,warranty_available,free_shipping,has_pictures,num_pictures,condition
7.783636431281301,True,False,True,4,new
3.4657359027997265,False,False,True,6,new
7.83241092718792,True,False,True,5,new
6.559615237493242,False,True,True,6,new
5.707110264748875,False,False,True,5,new
5.081342251254203,True,False,True,5,new
5.303304908059076,False,False,True,3,new
7.467942332285851,True,False,True,6,new
5.707110264748875,False,False,True,2,used
9.210440366976515,False,False,True,4,used
3.9318256327243257,False,False,True,2,used
4.605170185988091,False,False,True,4,used
4.51085950651685,True,False,True,1,used
9.105197610385996,False,False,True,1,new
4.290459441148391,False,False,True,1,new
5.673323267171492,False,False,True,4,used
8.28172399041139,True,False,True,6,new
5.30325515557766,True,True,True,5,new
5.5254529391317835,False,False,True,1,used
3.58351893845611,False,False,True,2,new
7.467942332285851,True,False,True,6,new
3.4339872044851463,True,False,True,1,used
5.673323267171492,False,False,True,3,new
7.53955882930103,False,False,True,2,new
4.795790545596741,False,False,True,5,used
8.254528881939745,True,True,True,3,new
12.861001210669144,False,False,True,10,used
8.266421472984554,False,False,True,3,new
3.9318256327243257,True,False,True,2,used
3.9318256327243257,True,False,True,4,new
6.398594934535208,False,False,True,3,used
4.394449154672438,True,False,True,1,new
5.393627546352361,False,False,True,4,used
4.7957078975533864,True,False,True,1,new
6.2166061010848646,False,False,True,6,used
6.907755278982137,True,False,True,6,new
3.9318256327243257,False,False,True,1,used
5.351858133476067,False,False,True,2,new
4.394449154672438,False,False,True,1,used
5.598421958998374,True,False,True,3,new
3.9318256327243257,False,False,True,1,used
5.303304908059076,False,False,True,1,used
5.707110264748875,False,False,True,3,used
5.141663556502659,True,False,True,4,new
5.993961427306569,True,False,True,2,used
6.111467339502678,False,False,True,4,new
6.19644412779452,True,False,True,2,new
6.398594934535208,True,False,True,1,new
3.9318256327243257,True,False,True,1,used
3.828641396489095,True,False,True,2,used
6.90875477931522,False,False,True,2,used
4.51085950651685,True,False,True,2,used
6.311716660167896,True,False,True,6,new
5.869296913133774,True,False,True,3,new
6.042632833682381,False,False,True,3,new
5.017213609456379,True,False,True,1,used
7.244941546337007,False,False,True,6,used
4.2626798770413155,False,False,True,3,used
5.298317366548036,False,False,True,1,new
4.7535901911063645,False,False,True,1,used
5.3981627015177525,True,False,True,1,new
5.303304908059076,False,False,True,1,used
6.673297967767653,True,False,True,1,new
5.860786223465865,False,False,True,5,used
4.7535901911063645,True,False,True,5,new
6.111467339502678,False,False,True,3,used
6.947937068614968,False,True,True,1,new
5.968707559985366,True,False,True,2,new
9.423771308180598,True,False,True,3,new
6.398594934535208,False,False,True,3,used
8.268988209506656,False,False,True,5,used
5.883322388488279,False,False,True,3,new
2.3978952727983707,False,False,True,2,new
6.685860947068359,True,False,True,6,used
4.394449154672438,False,False,True,3,used
5.9427993751267,True,False,True,6,new
3.7135720667043075,True,False,True,1,used
3.828641396489095,True,False,True,1,used
5.541263545158426,False,False,True,1,new
4.61512051684126,True,False,True,2,used
5.564482092412441,True,False,True,2,new
5.564520407322693,False,False,True,3,used
6.431331081933479,True,False,True,2,new
8.853808274977197,False,False,True,4,used
5.673013940984564,False,False,True,4,new
5.198497031265825,False,False,True,4,new
6.311734809152914,False,False,True,3,new
5.771441123130016,False,False,True,1,used
11.849404844423074,False,False,True,8,new
3.58351893845611,True,False,True,2,used
6.551080335043404,False,False,True,3,new
6.133376350787405,False,False,True,2,used
5.916202062607435,True,False,True,3,new
7.0909098220799835,False,False,True,4,new
4.189654742026425,False,False,True,3,new
3.9318256327243257,False,False,True,1,used
5.707110264748875,False,False,True,4,used
4.110873864173311,True,False,True,1,used
9.412055975876772,True,False,True,6,new
8.285008895449879,True,False,True,1,new
4.61512051684126,False,False,True,1,used
8.412054873292933,False,False,True,1,used
3.58351893845611,False,False,True,1,used
6.2166061010848646,False,True,True,2,new
7.438965713483813,True,False,True,2,new
4.7957078975533864,True,False,True,1,used
6.274762021241939,False,False,True,6,new
3.7135720667043075,True,False,True,1,used
5.25227342804663,False,False,True,2,new
5.62040086571715,False,False,True,1,used
6.042632833682381,False,False,True,6,new
4.2626798770413155,False,False,True,2,used
4.510749610368599,False,False,True,1,used
3.044522437723423,True,False,True,6,new
6.502790045915623,False,False,True,3,new
4.454347296253507,False,False,True,1,used
6.803505257608338,False,False,False,0,used
8.669227347271736,True,False,True,1,new
6.175867270105761,False,False,True,1,new
7.745171620434292,True,True,True,3,new
7.565793282428515,True,False,True,1,new
6.90875477931522,False,False,True,4,used
5.017279836814924,False,False,True,4,new
4.189654742026425,False,False,True,1,used
7.0909098220799835,False,False,True,1,used
6.478509642208569,False,False,True,6,new
5.484796933490655,True,False,True,2,new
4.330733340286331,True,False,True,2,new
4.394449154672438,True,False,True,3,used
6.311716660167896,True,False,True,1,new
3.6109179126442243,False,False,True,2,new
5.927992124152408,True,False,True,1,new
5.707110264748875,False,False,True,3,used
6.311734809152914,True,False,True,1,used
6.8679744089702925,True,False,True,4,new
5.638354669333745,True,False,True,2,used
6.2166061010848646,False,False,True,10,used
5.5254529391317835,False,False,True,2,new
4.61512051684126,True,False,True,6,used
5.583496308781699,True,False,True,1,used
3.4339872044851463,False,False,True,1,new
6.066108090103747,False,False,True,2,used
4.770684624465664,True,False,True,1,new
3.9318256327243257,True,False,True,1,used
9.711176264112805,True,False,True,3,new
5.017279836814924,False,False,True,3,used
4.867534450455582,True,False,True,5,new
7.601402334583733,False,False,True,3,used
6.608000625296087,True,False,True,6,new
9.047939082617358,False,False,True,3,used
5.017279836814924,True,False,True,6,new
7.170888478512505,False,False,True,2,new
7.313886831633462,False,False,True,6,used
7.688913336864795,True,False,True,4,new
6.684611727667927,True,False,True,6,new
3.9318256327243257,True,False,True,1,used
7.601402334583733,False,False,True,4,used
7.719129840906732,False,False,True,1,used
5.198497031265825,False,False,True,6,new
6.906754778648553,False,False,True,2,new
3.8712010109078907,True,False,True,1,used
8.006700845440367,True,False,True,1,new
6.621405651764134,False,False,True,5,used
5.521460917862246,True,False,True,1,new
5.3981627015177525,False,False,True,1,used
6.236350020540596,True,False,True,6,new
3.7135720667043075,True,False,True,1,used
3.8501476017100584,True,False,True,2,used
7.403054997226307,True,False,True,1,new
5.707110264748875,False,False,False,0,used
7.8636512654486515,False,False,True,6,new
5.5254529391317835,False,False,True,5,new
5.017279836814924,False,False,True,4,used
4.330733340286331,True,False,True,1,used
5.0689042022202315,False,False,True,1,used
8.764209507142002,False,False,True,4,used
5.303304908059076,False,False,True,6,new
4.708538718965125,False,False,True,1,new
4.110873864173311,False,False,True,4,new
6.478509642208569,False,False,True,4,new
4.110873864173311,False,False,True,6,new
3.58351893845611,False,False,True,2,new
7.522530022855681,False,True,True,3,new
7.00397413672268,True,False,True,5,used
5.707110264748875,False,False,True,2,used
4.61512051684126,True,False,True,1,used
8.006700845440367,False,False,True,1,new
4.5217885770490405,True,False,True,1,new
7.131690516829846,False,False,True,4,new
5.25227342804663,False,False,True,1,new
4.025351690735149,True,False,True,3,new
7.863801196538297,True,False,True,3,new
8.748304912379623,True,True,True,5,new
4.394449154672438,False,False,True,2,used
3.58351893845611,True,False,True,1,used
6.898714534329987,False,False,True,6,used
5.303304908059076,False,False,True,4,used
6.4457198193855785,False,False,True,1,used
4.795790545596741,True,False,True,2,used
5.991464547107982,True,False,True,4,new
3.7612001156935624,True,False,True,2,used
10.933124826700706,False,False,True,6,used
3.4339872044851463,False,False,True,1,used
6.729824070489475,False,False,True,3,new
7.346655163176538,True,False,True,4,new
4.564348191467836,True,False,True,2,used
8.006700845440367,False,False,True,2,used
5.739792912179234,False,False,True,3,used
6.042632833682381,False,False,True,1,new
3.828641396489095,True,False,True,2,used
6.263398262591624,True,True,True,3,new
6.660562345660401,True,False,True,2,new
6.9726062513017535,True,False,True,2,new
3.4339872044851463,False,False,True,1,used
8.244596756382498,True,False,True,1,new
7.00397413672268,False,False,True,3,used
5.991464547107982,False,False,True,5,used
6.785587645007929,False,True,True,2,new
6.55250788703459,False,False,True,2,used
6.55250788703459,True,False,True,3,new
4.795790545596741,False,False,True,3,used
6.175867270105761,False,True,True,6,new
5.672979565501156,False,False,True,1,new
7.523481312573497,True,False,True,3,new
5.197944392401249,True,False,True,3,used
8.699681400989512,False,False,True,5,used
4.394449154672438,False,False,True,2,used
7.679251425953058,False,False,True,1,new
3.8501476017100584,True,False,True,2,used
5.081342251254203,False,False,True,2,new
6.255730847711197,False,False,True,5,new
5.303304908059076,False,False,True,3,new
6.2166061010848646,True,False,True,6,used
3.9318256327243257,True,False,True,3,new
4.025351690735149,True,False,True,2,used
6.111467339502678,True,False,True,5,used
3.9318256327243257,False,False,True,3,used
3.044522437723423,False,False,True,2,used
4.51085950651685,False,False,True,6,new
4.51085950651685,False,False,True,1,used
5.860786223465865,False,False,True,3,used
4.509760001183433,True,False,True,2,used
3.58351893845611,False,False,True,1,used
6.814542897259958,False,False,True,4,new
4.955756632586266,True,False,True,2,new
7.0909098220799835,False,False,True,5,used
5.7745515455444085,False,False,True,3,new
3.7135720667043075,False,False,True,3,used
6.90875477931522,False,False,True,2,used
5.638354669333745,True,False,True,2,new
4.795790545596741,True,False,True,1,used
7.696667081526462,False,False,True,5,used
4.454347296253507,True,False,True,1,new
2.3978952727983707,True,False,True,1,used
4.61512051684126,False,False,True,6,new
6.654152520183218,True,False,True,1,new
6.745236349484362,True,False,True,2,new
7.824445930877618,False,False,True,6,used
3.7135720667043075,True,False,True,3,new
5.5254529391317835,True,False,True,5,used
4.5693357329788755,False,False,True,1,new
3.9318256327243257,False,False,True,1,used
7.824445930877618,False,False,True,4,used
6.19644412779452,True,False,True,3,new
3.58351893845611,False,False,True,2,used
3.7135720667043075,True,False,True,2,used
4.330733340286331,True,False,True,2,used
5.017279836814924,True,False,True,4,new
4.9344739331306915,False,False,True,1,new
5.062595033026967,True,False,True,2,new
6.410174881966167,False,False,True,3,new
6.535241271013659,True,False,True,3,new
6.2166061010848646,False,False,True,1,used
6.746412128573374,True,True,True,3,new
5.8888779583328805,False,False,True,6,new
6.612108236876059,False,True,True,1,new
9.61587214452889,False,False,True,2,used
8.071218539969863,True,False,True,5,used
5.017279836814924,True,False,True,1,used
5.916202062607435,True,False,True,3,used
3.5553480614894135,True,False,True,4,new
2.39698576841553,False,False,True,4,used
5.198497031265825,False,False,True,2,used
4.61512051684126,True,False,True,6,used
0.6931471805599453,False,False,True,2,used
4.564348191467836,False,False,True,4,used
3.4339872044851463,False,False,True,1,new
6.255750041753367,False,False,True,5,used
8.08886878916199,True,True,True,2,new
10.085850775128717,False,False,True,13,used
7.824445930877618,False,False,True,3,used
3.9318256327243257,False,False,True,2,used
5.5254529391317835,False,False,True,4,used
5.030437921392435,False,False,True,1,new
3.828641396489095,False,False,True,6,used
6.535226757120234,False,False,True,3,new
5.5254529391317835,False,False,True,1,used
6.502790045915623,True,False,True,3,new
8.094683648698814,False,False,True,1,used
9.732165281200542,True,False,True,2,new
4.18950321539533,True,False,True,6,new
5.707110264748875,False,False,True,6,used
5.638319081511894,True,False,True,1,new
4.025351690735149,False,False,True,2,used
4.634728988229636,False,False,True,1,new
7.741099090035366,False,False,True,3,used
7.740664401917241,True,False,True,3,new
3.6375861597263857,True,False,True,1,used
7.090901495650647,True,False,True,2,new
9.546884034617925,True,False,True,6,used
8.412054873292933,False,False,True,6,used
3.58351893845611,True,False,True,2,used
3.912023005428146,True,False,True,2,used
7.303843225277705,True,True,True,1,new
5.225746673713201,False,False,True,1,new
6.34738920965601,False,False,True,4,new
6.621405651764134,True,False,True,2,new
5.017279836814924,True,False,True,5,new
3.0910424533583156,True,False,True,2,used
6.19644412779452,False,False,True,3,used
9.073150868042271,True,False,True,2,new
7.00397413672268,True,False,True,5,new
9.23024103368252,False,False,True,4,new
6.621405651764134,False,False,True,6,new
5.017279836814924,False,False,True,1,used
6.175867270105761,True,False,True,6,new
4.564348191467836,False,False,True,1,new
3.9318256327243257,False,False,True,1,used
2.9439125248241944,True,False,True,2,new
6.697034247666484,True,False,True,3,new
4.836281906951478,False,False,True,6,new
7.650168700845001,True,False,True,5,used
5.017279836814924,False,False,True,6,new
5.602118820879701,False,False,True,2,used
6.111467339502678,False,False,True,3,used
4.454347296253507,True,False,True,5,new
4.62477671562701,True,False,True,1,new
11.918397239722838,True,False,True,6,used
7.600902459542082,True,False,True,6,new
5.017279836814924,False,False,True,1,new
5.198497031265825,True,False,True,2,used
3.7135720667043075,True,False,True,1,used
4.394449154672438,False,False,True,6,used
7.824445930877618,False,False,True,2,used
2.772588722239781,False,False,True,1,new
7.270312886079025,True,False,True,3,new
4.564348191467836,False,False,True,2,used
8.853808274977197,False,False,True,6,used
5.707110264748875,False,False,True,2,used
4.875197323201151,False,False,True,2,new
4.189654742026425,True,False,True,1,used
4.330733340286331,False,False,True,1,used
5.1984417811207795,False,False,True,2,new
7.650168700845001,True,True,True,1,new
7.180450609125594,False,False,True,2,new
3.2580965380214817,False,False,True,2,new
3.9318256327243257,True,False,True,6,used
6.90875477931522,False,False,True,2,used
5.111987788356543,False,False,True,2,new
12.08954444723597,False,False,True,11,used
4.795790545596741,False,False,True,3,new
4.7957078975533864,True,False,True,6,new
3.6888794541139363,True,False,True,3,new
4.795790545596741,False,False,True,3,used
3.4657359027997265,False,False,True,1,used
4.025351690735149,True,False,True,6,used
5.707110264748875,False,False,True,4,used
4.579852378003801,False,False,True,4,new
5.303304908059076,True,False,True,4,new
5.707110264748875,False,False,True,5,used
7.313886831633462,False,False,True,6,used
5.723585101952381,True,False,True,4,new
3.044522437723423,True,False,True,2,used
5.198497031265825,True,False,True,5,used
4.2626798770413155,True,False,True,1,new
5.303304908059076,False,False,True,3,used
4.393213824064446,True,False,True,1,new
5.393627546352361,True,False,True,12,new
5.2094861528414205,False,False,True,2,used
8.188966863648876,True,False,True,2,used
5.081404364984463,False,False,True,4,used
5.017279836814924,True,False,True,1,used
5.375278407684164,False,False,True,1,new
9.370416319822818,False,False,True,6,new
5.58724865840025,False,False,True,1,new
5.407171771460119,False,False,True,1,used
5.860786223465865,False,False,True,2,new
5.442417710521793,False,False,True,1,used
6.111467339502678,True,False,True,1,used
6.660575149839686,False,False,True,2,new
6.144185634125646,False,False,True,1,new
4.394449154672438,False,False,True,2,used
4.330733340286331,True,False,True,1,used
8.006700845440367,False,False,True,6,used
4.2626798770413155,False,False,True,2,new
6.089044875446846,False,False,True,3,new
5.017279836814924,False,False,True,4,used
5.521460917862246,False,False,True,4,new
3.9318256327243257,True,False,True,1,used
6.175867270105761,False,False,True,3,new
8.948975607841774,False,False,True,3,used
5.831853151340319,False,False,True,1,new
10.479370312935423,True,False,True,4,new
4.2484952420493585,False,False,True,2,new
7.170888478512505,False,False,True,1,used
4.795790545596741,True,False,True,6,new
5.860786223465865,False,False,True,3,used
5.096201182425903,False,False,True,2,new
4.2626798770413155,False,False,True,4,new
5.860786223465865,False,False,True,3,used
4.61512051684126,True,False,True,1,new
4.836281906951478,False,False,True,1,new
6.476972362889683,True,True,True,4,new
4.110873864173311,True,False,True,2,used
5.602081919829862,True,False,True,6,new
6.803505257608338,True,False,True,1,new
2.772588722239781,False,False,True,1,used
5.0106352940962555,False,False,True,3,used
3.9318256327243257,False,False,True,1,used
3.044522437723423,False,False,True,2,used
4.706552800276694,True,False,True,2,new
2.9444389791664403,False,False,True,4,new
3.4339872044851463,False,False,True,2,used
3.5260663637080247,False,False,True,3,new
5.5254529391317835,False,False,True,5,used
6.431331081933479,True,False,True,2,new
4.330733340286331,True,False,True,5,used
3.750679855019383,True,False,True,1,used
4.976733742420574,True,False,True,3,new
4.2626798770413155,False,False,True,3,new
3.2580965380214817,False,False,True,1,new
6.746412128573374,True,False,True,1,new
5.981414211254481,False,False,True,2,new
6.594413459749778,False,False,True,6,new
4.875197323201151,True,False,True,2,new
8.03947991910045,True,False,True,5,new
4.948759890378168,False,False,True,2,used
7.5071410797276075,False,False,True,1,new
5.303304908059076,False,False,True,2,used
8.263848131368906,True,False,True,3,new
4.795790545596741,False,False,True,4,used
5.525413097700675,True,False,True,2,new
5.703782474656201,True,False,True,5,new
5.707110264748875,False,False,True,3,used
5.303304908059076,False,False,True,1,new
5.707077041605631,False,False,True,2,new
8.728426091704613,False,True,True,6,new
7.523481312573497,False,False,True,5,used
5.293304824724492,True,False,True,2,new
5.703782474656201,True,False,True,5,used
4.867534450455582,True,False,True,1,used
5.141663556502659,True,False,True,3,used
4.56320170116559,True,False,True,1,new
5.991464547107982,False,True,True,2,new
5.198497031265825,True,False,True,3,new
5.525054453372377,True,False,True,2,new
3.9318256327243257,False,False,True,1,new
5.017279836814924,True,False,True,5,used
3.9318256327243257,False,False,True,1,used
3.332204510175204,False,False,True,6,new
1.791759469228055,False,False,False,0,used
5.993961427306569,True,False,True,3,used
5.303304908059076,False,False,True,2,new
5.049856007249537,False,False,True,2,new
6.111467339502678,False,False,True,2,new
5.736475518602719,True,False,True,1,new
5.993961427306569,False,False,True,1,new
4.2626798770413155,True,False,True,1,used
10.165890277802454,True,False,True,1,new
4.2626798770413155,False,False,True,3,used
6.255750041753367,True,False,True,1,new
12.460718739865234,False,False,True,5,used
4.204692619390966,False,False,True,2,used
3.4339872044851463,True,False,True,1,new
4.442651256490317,False,False,True,1,used
5.141663556502659,False,False,True,4,used
3.9318256327243257,False,False,True,4,used
4.875197323201151,False,False,True,3,used
5.794171474383882,True,True,True,4,new
5.564520407322693,False,False,True,3,new
7.938445551164788,True,False,True,2,new
6.293419278846481,False,False,True,5,new
4.394449154672438,True,False,True,1,used
4.110873864173311,True,False,True,1,used
5.3981627015177525,True,False,True,1,new
5.017213609456379,True,True,True,3,new
6.781057625936179,False,False,True,4,new
7.601402334583733,False,False,True,3,used
4.836281906951478,False,False,True,6,new
5.926926025970411,False,False,True,1,new
4.605170185988091,False,False,True,1,used
6.508769136971681,False,True,True,1,new
6.842683282238422,False,False,True,2,new
3.044522437723423,False,False,True,2,new
6.091287257387372,True,False,True,6,new
3.2580965380214817,True,False,True,2,new
7.496097345175956,False,False,True,3,new
9.18512512283512,False,False,True,1,new
5.438079308923196,False,False,True,1,new
4.394449154672438,True,False,True,4,used
4.795790545596741,False,False,True,2,new
5.761422254102616,False,False,True,1,used
4.61512051684126,False,False,True,6,used
5.017279836814924,False,False,True,6,new
4.948759890378168,False,False,True,2,used
2.833213344056216,True,False,True,2,used
5.081404364984463,False,False,True,1,used
6.373319789577012,False,False,True,6,new
4.61512051684126,False,False,True,2,used
5.198497031265825,False,False,True,2,new
5.802118375377063,True,False,True,3,used
6.994849985833071,True,False,True,6,used
5.802118375377063,False,False,True,2,new
4.605170185988091,False,False,True,4,used
5.397710110426071,True,True,True,2,new
5.5254529391317835,False,False,True,3,used
7.783640596221253,False,False,True,5,used
4.61512051684126,False,False,True,2,used
8.134174272137903,False,False,True,3,new
4.564348191467836,True,False,True,2,used
5.303304908059076,True,False,True,2,new
2.196112848483529,False,False,True,5,new
6.621405651764134,False,False,True,2,used
3.929862923556477,False,False,True,3,new
5.707110264748875,False,False,True,2,used
5.225746673713201,True,False,True,1,used
5.111987788356543,True,False,True,1,used
4.1588830833596715,False,False,True,2,new
3.9318256327243257,False,False,True,4,used
7.346655163176538,True,False,True,1,new
5.017279836814924,False,False,True,3,new
3.7135720667043075,True,False,True,1,used
4.48863636973214,True,False,True,1,used
5.5254529391317835,True,False,True,4,used
3.7135720667043075,False,False,True,1,used
4.454347296253507,True,False,True,6,used
5.364339162090034,True,False,True,4,new
5.081404364984463,False,False,True,4,new
6.111467339502678,False,False,True,3,used
3.7135720667043075,True,False,True,5,used
5.442417710521793,False,False,True,2,new
5.141605075260501,False,False,True,3,new
6.90875477931522,False,False,True,5,used
3.9318256327243257,False,False,True,5,used
4.110873864173311,True,False,True,1,new
3.7135720667043075,True,False,True,2,new
6.111467339502678,False,False,True,6,used
3.7135720667043075,True,False,True,2,used
4.61512051684126,True,False,True,2,used
3.828641396489095,False,False,True,1,used
5.5254529391317835,True,False,True,2,new
4.51085950651685,False,False,True,3,used
5.5254529391317835,False,False,True,3,new
6.907755278982137,True,False,True,1,new
5.017279836814924,False,False,True,2,used
4.025351690735149,False,False,True,4,new
6.089044875446846,False,False,True,3,used
5.707110264748875,False,False,True,3,used
5.303304908059076,False,False,True,5,used
5.017279836814924,False,False,True,3,new
5.480638923341991,False,False,True,2,new
6.214608098422191,False,False,True,4,used
4.110873864173311,True,False,True,1,used
8.0323601479245,True,True,True,4,new
6.246106765481563,False,False,True,1,new
5.017279836814924,True,False,True,6,used
5.929589143389895,False,False,True,2,used
4.51085950651685,False,False,True,4,used
5.437774914773909,True,False,True,1,used
7.208600337960199,False,False,True,1,used
4.110873864173311,False,False,True,3,used
8.101980731853192,False,False,True,6,used
5.3981627015177525,False,False,True,4,new
4.51085950651685,True,False,True,1,used
3.828641396489095,True,False,True,1,used
7.0909098220799835,False,False,True,6,new
4.61512051684126,False,False,True,1,used
4.9126548857360515,True,False,True,4,new
6.746412128573374,False,False,True,4,used
3.2580965380214817,True,False,True,1,used
7.601402334583733,True,False,True,3,new
6.077642243349034,True,False,True,6,new
6.673297967767653,True,False,True,2,new
7.650168700845001,True,False,True,6,used
6.357842266508099,False,False,True,1,used
7.496097345175956,False,False,True,1,new
5.993961427306569,True,False,True,5,used
4.61512051684126,False,False,True,4,used
4.3943256902608985,False,False,True,1,used
7.496097345175956,False,False,True,6,used
3.7135720667043075,True,False,True,6,used
5.9427993751267,False,False,True,3,used
7.85979918056211,False,False,True,6,new
4.9126548857360515,False,False,True,2,used
3.9318256327243257,False,False,True,1,used
4.700480365792416,True,True,True,1,new
3.7135720667043075,False,False,True,2,used
8.699681400989512,False,False,True,4,used
4.110873864173311,True,False,True,1,used
5.634789603169249,True,False,True,1,new
12.100717685412471,False,False,True,9,used
6.111467339502678,True,False,True,6,new
12.409017571151187,False,False,True,8,used
8.45531778769815,True,True,True,6,new
5.993961427306569,False,False,True,6,used
5.017279836814924,False,False,True,3,new
5.251644958349606,False,False,True,2,used
6.685848462595922,True,False,True,6,new
5.472270673671474,False,False,True,1,new
4.51085950651685,True,False,True,2,used
6.111467339502678,True,False,True,3,new
6.976338733335997,False,False,True,3,new
7.824445930877618,False,False,True,6,used
6.9574878560838265,True,False,True,3,new
6.122492809514386,False,False,True,2,used
8.59433940059289,True,False,True,6,new
7.7057128238944275,False,True,True,1,new
3.2580965380214817,False,False,True,2,new
6.311734809152914,True,False,True,4,used
5.831882477283517,False,False,True,2,new
5.303304908059076,False,False,True,2,used
4.6150215020384655,True,True,True,3,new
4.110873864173311,True,False,True,1,used
4.110873864173311,False,False,True,2,used
6.6526694622333435,False,False,True,1,new
6.673297967767653,False,True,True,4,new
5.303304908059076,False,False,True,4,used
7.090076835776092,True,False,True,6,used
3.6375861597263857,False,False,True,1,used
3.4339872044851463,False,False,True,1,new
8.243019468989248,True,False,True,1,new
7.313886831633462,False,False,True,3,used
5.968707559985366,False,False,True,4,new
5.703782474656201,False,False,True,6,new
5.303304908059076,True,False,True,2,used
6.216586140805819,True,False,True,1,new
6.772302040794916,False,False,True,2,new
8.515391569469609,False,False,True,4,used
8.079001358494361,True,False,True,2,new
4.110873864173311,True,False,True,2,used
